,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
1872,all patients received allopurinol ( 300 mg orally once daily ) on days 1 through 14 of cycle 1 .,所有患者在第 1 周期的第 1 天到第 14 天接受别嘌醇（300 毫克，每天口服一次）。,,[],[]
1873,growth factor support was permitted per guidelines of the American Society of Clinical Oncology ( see the Supplementary Appendix ) .18,美国临床肿瘤学会指南允许生长因子支持（见补充附录）.18,,[],[]
1874,assessments OF SAFETY AND RESPONSE,安全和响应评估,,[],[]
1875,"all adverse events were graded according to the NCI Common Toxicity Criteria , version 4 .",所有不良事件均根据 NCI 通用毒性标准第 4 版进行分级。,,[],[]
1876,"for the purposes of dose modification , adverse events involving platelet count and hemoglobin level were graded according to the IWCLL CLL Working Group grading scale ( see the Supplementary Appendix ) .16",为了调整剂量，涉及血小板计数和血红蛋白水平的不良事件根据 IWCLL CLL 工作组分级量表（见补充附录）进行分级。16,1.0,"['count', 'platelet']","['count', 'platelet']"
1877,responses were graded according to the 2008 IWCLL Working Group criteria that were in effect at the start of the trial16 along with the 2018 modification that included the category of complete response with incomplete bone marrow recovery19 ( see the Supplementary Appendix ) .,根据 2008 年 IWCLL 工作组标准对反应进行分级，该标准在试验开始时生效 16 以及 2018 年的修改，其中包括完全反应和不完全骨髓恢复的类别 19（见补充附录）。,,[],[]
1878,"bone marrow biopsies were performed at enrollment and at 12 months to assess response , with central review by an expert hematopathologist ( see the Supplementary Appendix ) .",骨髓活检在入组时和 12 个月时进行，以评估反应，并由血液病理学家专家进行集中审查（见补充附录）。,,[],[]
1879,"computed tomographic ( CT ) scans of the chest , abdomen , and pelvis were performed in all patients at enrollment and at the evaluation for response at 12 months .",在入组时和 12 个月时的反应评估时，对所有患者进行了胸部、腹部和骨盆的计算机断层扫描 (CT)。,,[],[]
1880,patients alive without documented progression had their data censored at the last disease assessment .,没有记录到进展的存活患者在最后一次疾病评估时对他们的数据进行了审查。,,[],[]
1881,futility rules for harm and inefficacy were included ( see the Supplementary Appendix ) .,伤害和无效的无效规则也包括在内（见补充附录）。,,[],[]
1882,patients who were alive had their data censored at the last date of contact .,活着的患者在最后一次联系时的数据会被删减。,0.0,['who'],[]
1883,descriptive statistics were used to summarize the characteristics of the patients .,描述性统计用于总结患者的特征。,,[],[]
1884,"from March 2014 through June 2016 , the trial enrolled 529 patients ( Table 1 ) .",从 2014 年 3 月到 2016 年 6 月，该试验招募了 529 名患者（表 1）。,,[],[]
1885,the mean number of treatment cycles among all the patients in the chemoimmunotherapy group who started therapy was five ; 67.1 % of these patients ( 106 of 158 patients ) received six cycles .,化学免疫治疗组开始治疗的所有患者的平均治疗周期数为五个；这些患者中有 67.1%（158 名患者中的 106 名）接受了六个周期。,0.0,['who'],[]
1886,all adverse events of grade 3 or higher that were reported in more than 2 % of the patients in either group are summarized in Table 2 .,表 2 总结了两组中超过 2% 的患者报告的所有 3 级或更高级别的不良事件。,,[],[]
1887,a detailed summary of all adverse events of grade 3 or higher that were attributed by the treating physician to trial treatment is provided in Table S7 in the Supplementary Appendix .,补充附录表 S7 提供了治疗医师归因于试验治疗的所有 3 级或更高级别不良事件的详细总结。,,[],[]
1888,causes of death are listed in Table S6 in the Supplementary Appendix .,死因列于补充附录表 S6。,,[],[]
1889,the proportion of patients who had an adverse event of grade 3 or higher was similar in the two groups .,两组发生 3 级或更高级别不良事件的患者比例相似。,0.0,['who'],[]
1890,"three previous trials have shown a survival advantage with one therapy over another among patients with previously untreated CLL.1,2,15","之前的三项试验表明，在先前未治疗的 CLL 患者中，一种疗法比另一种疗法具有生存优势。 1,2,15",,[],[]
1891,"an age of 65 years or older , history of hypertension , and history of atrial fibrillation are risk factors for the development of atrial fibrillation during ibrutinib treatment , 25 which suggests that the lower incidence of cardiac complications in the E1912 trial may be due to the younger patient population ( median age , 58 years ) relative to a pooled analysis of patients participating in other trials ( median age , 67 years ) .25",年龄在 65 岁或以上、高血压病史和房颤病史是依鲁替尼治疗期间发生房颤的危险因素 25 ，这表明 E1912 试验中心脏并发症发生率较低可能是由于年龄较小患者人群（中位年龄，58 岁）相对于参与其他试验的患者（中位年龄，67 岁）的汇总分析 .25,0.0,"['history', 'atrial']",[]
1892,"unexplained or unwitnessed death , which can be due to cardiac arrhythmias , was observed in only 1 patient in the E1912 trial , as compared with 11 of 361 patients ( 3 % ) treated with ibrutinib in the Alliance 041202 trial.24",在 E1912 试验中仅观察到 1 例患者因心律失常导致不明原因或无人目击的死亡，而在 Alliance 041202 试验中接受依鲁替尼治疗的 361 例患者中有 11 例 ( 3 % )。 24,,[],[]
1893,"as of the interim analysis , one case of nonfatal cardiac arrest has been observed in the E1912 trial .",截至中期分析，在 E1912 试验中观察到一例非致命性心脏骤停。,,[],[]
1894,several possible factors may contribute to these findings .,几个可能的因素可能促成这些发现。,,[],[]
1895,"first , more efficacious therapy may contribute more to survival prospects in younger patients with CLL with fewer coexisting conditions , who are less likely than older patients to die from unrelated causes .",首先，更有效的治疗可能对伴有较少合并症的年轻 CLL 患者的生存前景有更大贡献，与老年患者相比，他们死于无关原因的可能性更小。,0.0,['who'],[]
1896,it is unclear whether these findings can be extrapolated to patients 70 years of age or younger with previously untreated CLL .,目前尚不清楚这些发现是否可以外推至 70 岁或以下的既往未治疗 CLL 患者。,,[],[]
1897,clinicians often prescribe antibiotics to patients with exacerbations of chronic obstructive pulmonary disease ( COPD ) - especially those with increased sputum volume and discoloration .,临床医生经常给慢性阻塞性肺疾病 (COPD) 恶化的患者开抗生素处方，尤其是那些痰量增加和变色的患者。,,[],[]
1898,"however , the evidence supporting antibiotic therapy is mixed .",然而，支持抗生素治疗的证据不一。,,[],[]
1899,clinical outcomes such as general health status and eventual need for hospitalization were similar in the two groups .,两组的一般健康状况和最终住院需要等临床结果相似。,1.0,['health'],['health']
1900,formal weight loss programs were associated with improved biomarkers for liver disease in patients with NAFLD .,正式的减肥计划与 NAFLD 患者肝病生物标志物的改善有关。,,[],[]
1901,"as there is no licensed pharmacologic therapy for the treatment of nonalcoholic fatty liver disease ( NAFLD ) , clinical guidelines recommend counseling patients to lose weight through modifying diet and exercise .",由于尚无治疗非酒精性脂肪性肝病 (NAFLD) 的许可药物疗法，临床指南建议建议患者通过调整饮食和锻炼来减轻体重。,,[],[]
1902,"however , guidelines fall short of recommending any specific weight loss intervention .",然而，指南并未推荐任何具体的减肥干预措施。,,[],[]
1903,the median treatment duration was 6 months .,中位治疗持续时间为 6 个月。,,[],[]
1904,"researchers assessed the intensity of interventions based on the degree of behavioral support , prescribed energy deficit , or pharmacologic dose .",研究人员根据行为支持的程度、规定的能量不足或药物剂量来评估干预的强度。,1.0,['energy'],['energy']
1905,"however , weight loss interventions did not improve liver fibrosis .",然而，减肥干预并没有改善肝纤维化。,,[],[]
1906,"in subgroup analysis , behavioral interventions improved liver steatosis , but pharmacotherapy did not .",在亚组分析中，行为干预改善了肝脂肪变性，但药物治疗没有。,,[],[]
1907,estimates were largely unaffected when excluding 12 studies at high risk for bias and 7 at unclear risk .,当排除 12 项高偏倚风险研究和 7 项风险不明研究时，估计值基本未受影响。,,[],[]
1908,formal weight loss interventions appear to improve biomarkers for liver disease in patients with NAFLD .,正式的减肥干预措施似乎可以改善 NAFLD 患者肝病的生物标志物。,,[],[]
1909,"pharmacotherapy alone did not impact liver steatosis , which is in line with current evidence indicating that no pharmacologic therapy appears to be effective in NAFLD .",单独的药物治疗不会影响肝脂肪变性，这与目前的证据一致，表明没有药物治疗似乎对 NAFLD 有效。,,[],[]
1910,"unfortunately , liver fibrosis did not improve , but this is not surprising given the short treatment duration .",不幸的是，肝纤维化没有改善，但考虑到治疗持续时间短，这并不奇怪。,,[],[]
1911,I agree with authors of an accompanying editorial that these results should encourage all clinicians to incorporate formal weight loss programs into their treatment of NAFLD .,我同意随附社论的作者的观点，即这些结果应该鼓励所有临床医生将正式的减肥计划纳入他们对 NAFLD 的治疗。,,[],[]
1912,a total of 653 patients underwent randomization .,共有 653 名患者接受了随机分组。,,[],[]
1913,"primary care providers are responsible for the majority of antibiotic prescriptions , and the highest overall number of such prescriptions are issued by family physicians.1",初级保健提供者负责大部分抗生素处方，而此类处方的总数最多是由家庭医生开出的。 1,,[],[]
1914,"there is reason to believe that many of these prescriptions could be avoided.2,3","有理由相信其中许多处方是可以避免的。 2,3",,[],[]
1915,"chronic obstructive pulmonary disease ( COPD ) was the third leading cause of death in the United States in 2014,15 and 6.4 % of Americans reported receiving a diagnosis of the condition.16",慢性阻塞性肺病 (COPD) 是 2014 年美国第三大死亡原因，15 6.4% 的美国人报告被诊断患有此病。 16,,[],[]
1916,"about 2 % of the adult population in the United Kingdom have a diagnosis of COPD in their primary care medical record.17,18","在英国，大约 2% 的成年人口在他们的初级保健医疗记录中被诊断为 COPD。 17,18",,[],[]
1917,"each year , approximately half the patients living with COPD have one or more acute exacerbations of the disease that leads to treatment with oral glucocorticoids , antibiotics , or both or hospitalization , and a quarter have two or more acute exacerbations per year.19,20","每年，大约一半的 COPD 患者有一次或多次疾病急性加重，导致口服糖皮质激素、抗生素或两者兼用治疗或住院治疗，四分之一的患者每年有两次或两次以上急性加重。 19,20",,[],[]
1918,"more than 80 % of these patients receive antibiotic prescriptions in the United States21,22 and in Europe.23",在美国 21、22 和欧洲，超过 80% 的这些患者接受了抗生素处方。 23,,[],[]
1919,noninfectious factors were thought to cause approximately 20 % of acute exacerbations of COPD in a hospital study.27,在一项医院研究中，非感染性因素被认为导致了大约 20% 的 COPD 急性加重。 27,,[],[]
1920,the guidelines of the Global Initiative for Chronic Obstructive Lung Disease recommend the use of antibiotics in moderately or severely ill patients with acute exacerbations of COPD who have increased cough and sputum purulence.28,慢性阻塞性肺病全球倡议的指南建议对咳嗽和脓痰加重的中度或重度慢性阻塞性肺病急性加重患者使用抗生素。 28,0.0,['who'],[]
1921,"recommendations for antibiotic prescribing in primary care practice are generally based on clinical features alone ( e.g. , the Anthonisen criteria , 29 which include increased dyspnea , increased sputum volume , and increased sputum purulence ) , but these features are subjective and insufficiently accurate in predicting which patients can be treated safely without antibiotics.24",初级保健实践中抗生素处方的建议通常仅基于临床特征（例如 Anthonisen 标准， 29 其中包括呼吸困难增加、痰量增加和痰液化脓增加） ，但这些特征是主观的并且在预测哪些患者时不够准确。无需抗生素即可安全治疗。 24,,[],[]
1922,"a randomized , controlled trial involving patients with acute exacerbations of COPD recruited from primary care practices showed little difference in the rate of clinical cure with either antibiotics or placebo among those who had a CRP level of less than 40 mg per liter.32",一项涉及从初级保健机构招募的慢性阻塞性肺病急性加重患者的随机对照试验显示，在 CRP 水平低于 40 毫克/升的患者中，使用抗生素或安慰剂的临床治愈率几乎没有差异。 32,0.0,['who'],[]
1923,the trial involved patients recruited from 86 general medical practices in the United Kingdom .,该试验涉及从英国 86 家普通医疗机构招募的患者。,,[],[]
1924,"the Research Ethics Committee for Wales , recognized by the United Kingdom Ethics Committee Authority , approved the trial protocol on September 15 , 2014 , as well as the inclusion of all the recruitment sites in the trial .",由英国伦理委员会管理局认可的威尔士研究伦理委员会于 2014 年 9 月 15 日批准了试验方案，并将所有招募地点纳入试验。,,[],[]
1925,health boards and clinical commissioning groups of the National Health Service gave research and development approval to participating sites .,国家卫生服务局的卫生委员会和临床委托小组批准了参与地点的研发。,0.0,['health'],[]
1926,written informed consent was obtained from all the patients by the responsible primary care physician or an appropriately trained staff member .,负责的初级保健医生或经过适当培训的工作人员从所有患者处获得了书面知情同意书。,,[],[]
1927,the authors vouch for the accuracy and completeness of the data and for the fidelity of the trial to the protocol .,作者保证数据的准确性和完整性以及试验对方案的忠实度。,,[],[]
1928,an independent trial steering committee and a data monitoring and ethics committee provided trial oversight .,一个独立的试验指导委员会和一个数据监测和伦理委员会提供试验监督。,,[],[]
1929,"the staff members at the general medical practices were trained in the use , care , and calibration of the devices by representatives of Alere ( at no cost to the trial or to the practices ) or by members of the trial team .",一般医疗机构的工作人员接受了 Alere 代表或试验团队成员的设备使用、保养和校准方面的培训（试验或医疗机构无需支付任何费用）。,,[],[]
1930,"the company had no role in the design of the trial ; in the accrual , analysis , or interpretation of the data ; or in the preparation of the manuscript .",公司未参与试验设计；在数据的累积、分析或解释中；或在准备手稿。,,[],[]
1931,two participating practices used their own CRP test device .,两个参与实践使用了他们自己的 CRP 测试设备。,,[],[]
1932,patients who were 40 years of age or older were eligible for inclusion if they had a diagnosis of COPD in their primary care clinical record and were presenting with an acute exacerbation of COPD with at least one of the Anthonisen criteria .,年龄在 40 岁或以上的患者如果在其初级保健临床记录中诊断为 COPD 并且出现 COPD 急性加重并至少符合 Anthonisen 标准之一，则符合入选条件。,0.0,['who'],[]
1933,"a full list of inclusion and exclusion criteria is provided in Section 1 in the Supplementary Appendix , available at NEJM.org .",补充附录第 1 部分提供了纳入和排除标准的完整列表，补充附录可在 NEJM.org 获取。,0.0,['section'],[]
1934,clinicians recorded their antibiotic prescribing and other management decisions after randomization on a case report form .,临床医生在病例报告表上记录了随机分组后他们的抗生素处方和其他管理决定。,,[],[]
1935,additional details regarding trial procedures are provided in Section 2 in the Supplementary Appendix .,补充附录第 2 部分提供了有关试验程序的更多详细信息。,0.0,['section'],[]
1936,all the participating sites were provided with a summary of guidance from the National Institute for Health and Care Excellence and the Global Initiative for Chronic Obstructive Lung Disease .,所有参与地点都收到了国家健康与护理卓越研究所和慢性阻塞性肺病全球倡议的指导摘要。,1.0,['health'],['health']
1937,"the guidance noted that for patients with a CRP level lower than 20 mg per liter , antibiotics are unlikely to be beneficial and usually should not be prescribed ; for those with a CRP level from 20 to 40 mg per liter , antibiotics may be beneficial , mainly if purulent sputum is present ; and for those with a CRP level higher than 40 mg per liter , antibiotics are likely to be beneficial.24",该指南指出，对于 CRP 水平低于 20 毫克/升的患者，抗生素不太可能有益，通常不应开处方；对于 CRP 水平为 20 至 40 毫克/升的患者，抗生素可能有益，主要是在出现脓性痰时；对于 CRP 水平高于每升 40 毫克的人，抗生素可能是有益的。 24,,[],[]
1938,"given the noninferiority research question , we were interested in the upper limit of the confidence interval of the adjusted mean difference .",考虑到非劣效性研究问题，我们对调整均值差的置信区间上限感兴趣。,,[],[]
1939,additional details on the sample size justification are provided in Section 3 in the Supplementary Appendix .,补充附录第 3 部分提供了关于样本量合理性的更多详细信息。,0.0,['section'],[]
1940,the model was adjusted for the number of Anthonisen criteria present before randomization .,该模型根据随机化前存在的 Anthonisen 标准数量进行了调整。,,[],[]
1941,full details of the subgroup analyses are provided in Section 9 in the Supplementary Appendix .,补充附录第 9 部分提供了亚组分析的全部细节。,0.0,['section'],[]
1942,"between January 2015 and February 2017 , a total of 653 patients from 86 general medical practices underwent randomization ( Figure 1 ) .",2015 年 1 月至 2017 年 2 月期间，共有来自 86 家普通医疗机构的 653 名患者接受了随机分组（图 1）。,,[],[]
1943,the trial groups were well matched at baseline ( Table 1 ) .,试验组在基线时匹配良好（表 1）。,,[],[]
1944,the microbiologic features of the sputum samples obtained at baseline are provided in Figure S1 and Table S1 in the Supplementary Appendix .,补充附录图 S1 和表 S1 提供了基线时获得的痰样本的微生物学特征。,,[],[]
1945,"among these 317 patients , 241 ( 76.0 % ) had CRP values lower than 20 mg per liter ; 38 ( 12.0 % ) had CRP values between 20 and 40 mg per liter , and 38 ( 12.0 % ) had CRP values higher than 40 mg per liter .",在这 317 名患者中，241 名 (76.0%) 的 CRP 值低于 20 mg/L； 38 人 (12.0%) 的 CRP 值在 20 到 40 毫克/升之间，38 人 (12.0%) 的 CRP 值高于 40 毫克/升。,,[],[]
1946,the upper limit of the confidence interval for both analyses did not contain the prespecified noninferiority margin of 0.3 .,两项分析的置信区间上限不包含预设的非劣效性界值 0.3。,,[],[]
1947,differences in reported antibiotic use were only observed for the patients who had at last two of the Anthonisen criteria ( Figure 2 ) .,仅在至少满足两项 Anthonisen 标准的患者中观察到报告的抗生素使用差异（图 2）。,0.0,['who'],[]
1948,other differential effects of the assigned interventions are described in Section 9 in the Supplementary Appendix .,补充附录第 9 部分描述了指定干预措施的其他不同影响。,0.0,['section'],[]
1949,the prescribed antibiotics are listed in Table S10 in the Supplementary Appendix .,处方抗生素列于补充附录表 S10 中。,,[],[]
1950,"we captured data regarding antibiotic prescribing , antibiotic use , and health care utilization to determine whether fewer initial prescriptions might have increased subsequent consulting and antibiotic prescribing and found that it did not .",我们收集了有关抗生素处方、抗生素使用和医疗保健利用的数据，以确定较少的初始处方是否会增加后续咨询和抗生素处方，并发现事实并非如此。,0.0,['health'],[]
1951,a nonrandomized Spanish study showed that the rate of antibiotic overprescribing for acute exacerbations of COPD was lower among primary care clinicians who received training in CRP testing than among those who did not.48,西班牙的一项非随机研究表明，接受过 CRP 检测培训的初级保健临床医生因 COPD 急性加重过度使用抗生素的比例低于未接受培训的初级保健临床医生。 48,0.0,['who'],[]
1952,a recent post hoc comparison indicated that men who were given abiraterone or docetaxel early in the course of treatment had similar outcomes with respect to overall survival.14,最近的一项事后比较表明，在治疗过程早期接受阿比特龙或多西紫杉醇治疗的男性在总生存期方面具有相似的结果。 14,0.0,['who'],[]
1953,testosterone suppression was initiated up to 12 weeks before randomization .,睾酮抑制在随机分组前 12 周开始。,,[],[]
1954,previous adjuvant testosterone suppression for up to 24 months was allowed if the treatment had been completed at least 12 months earlier .,如果至少在 12 个月前完成治疗，则允许先前辅助性睾酮抑制长达 24 个月。,,[],[]
1955,the trial protocol and Supplementary Appendix are available with the full text of this article at NEJM.org .,试验方案和补充附录与本文全文可在 NEJM.org 获取。,,[],[]
1956,"in the two groups , background therapy included continuous testosterone suppression .",在两组中，背景治疗包括持续抑制睾酮。,,[],[]
1957,"after the enrollment of 88 patients ( mainly from Australia and New Zealand ) , the early administration of docetaxel with testosterone suppression was permitted in protocol version 2 ( as revised on November 2014 ) as a stratification factor before randomization , according to evidence showing improved survival with this approach.1",在纳入 88 名患者（主要来自澳大利亚和新西兰）之后，方案版本 2（2014 年 11 月修订）允许早期给予多西他赛和睾酮抑制作为随机化前的分层因素，证据表明这种方法.1,,[],[]
1958,the decision to initiate early treatment with docetaxel was left up to the individual patients and their physicians .,开始使用多西紫杉醇进行早期治疗的决定由患者及其医生决定。,,[],[]
1959,up to two cycles of docetaxel were permitted before randomization .,在随机化之前允许最多两个周期的多西紫杉醇。,,[],[]
1960,the central randomization system implemented minimization with a random component .,中央随机化系统使用随机成分实现了最小化。,0.0,['system'],[]
1961,"the trial was led by the Australian and New Zealand Urogenital and Prostate Cancer Trials Group ( ANZUP ) and the National Health and Medical Research Council ( NHMRC ) Clinical Trials Centre , University of Sydney .",该试验由澳大利亚和新西兰泌尿生殖系统和前列腺癌试验小组 (ANZUP) 以及悉尼大学国家卫生和医学研究委员会 (NHMRC) 临床试验中心牵头。,0.0,['health'],[]
1962,the trial was designed by the ANZUP investigators .,该试验由 ANZUP 研究人员设计。,,[],[]
1963,data were collected and analyzed by the NHMRC Clinical Trials Centre .,数据由 NHMRC 临床试验中心收集和分析。,,[],[]
1964,the authors were solely responsible for the writing of the manuscript .,作者全权负责手稿的撰写。,,[],[]
1965,"Astellas Pharma provided enzalutamide and financial support for trial conduct ; representatives of the company reviewed drafts of the protocol and trial report but were not otherwise involved in any aspects of the trial design , data accrual , data analysis , or manuscript preparation .",安斯泰来制药为试验进行提供了恩杂鲁胺和资金支持；公司代表审阅了试验方案和试验报告的草稿，但不参与试验设计、数据收集、数据分析或手稿准备的任何方面。,,[],[]
1966,"testosterone suppression , standard antiandrogen drugs , docetaxel , and all subsequent treatments were accessed according to local standard practice .",睾酮抑制、标准抗雄激素药物、多西紫杉醇和所有后续治疗均根据当地标准实践进行。,,[],[]
1967,the authors vouch for the accuracy and completeness of the reported data and for the fidelity of the trial to the protocol .,作者保证所报告数据的准确性和完整性，以及试验对方案的忠实度。,,[],[]
1968,an independent data and safety monitoring committee reviewed the progress and results of the trial .,一个独立的数据和安全监督委员会审查了试验的进展和结果。,,[],[]
1969,the trial was conducted in accordance with the principles of Good Clinical Practice guidelines and the Declaration of Helsinki .,该试验是根据良好临床实践指南和赫尔辛基宣言的原则进行的。,,[],[]
1970,the protocol was independently reviewed and approved as required at each participating institution .,每个参与机构都根据需要独立审查和批准了该协议。,,[],[]
1971,the primary end point of overall survival was measured as the interval from randomization to death from any cause or to the date at which the patient was last known to be alive .,总生存期的主要终点是从随机分组到任何原因死亡或到最后一次知道患者还活着的日期的间隔。,,[],[]
1972,imaging by means of CT and bone scanning was recommended to confirm clinical suspicion of progressive disease .,建议通过 CT 和骨扫描进行成像，以确认临床对进展性疾病的怀疑。,,[],[]
1973,imaging reports ( but not the images themselves ) were reviewed centrally .,成像报告（但不是图像本身）被集中审查。,,[],[]
1974,"adverse events were graded according to the National Cancer Institute Common Terminology Criteria for Adverse Events , version 4.02 .",不良事件根据美国国家癌症研究所不良事件通用术语标准 4.02 版进行分级。,,[],[]
1975,"protocol version 3 , which was written after external evidence became available for improved overall survival with early abiraterone treatment , 8,9 added interim analyses of overall survival after the occurrence of 50 % and 80 % of the prespecified 470 deaths .","第 3 版方案是在早期阿比特龙治疗改善总生存期的外部证据可用后编写的，8,9 在预先指定的 470 例死亡发生 50% 和 80% 后增加了对总生存期的中期分析。",,[],[]
1976,the trial executive committee made these decisions without any knowledge of outcomes in each treatment group .,试验执行委员会在对每个治疗组的结果一无所知的情况下做出了这些决定。,,[],[]
1977,patients who had undergone randomization and received a dose of any trial drug were included in analyses of drug exposure and safety .,接受随机分组并接受任何试验药物剂量的患者被纳入药物暴露和安全性分析。,0.0,['who'],[]
1978,we prespecified that the effects of enzalutamide according to the volume of disease and the use of early docetaxel treatment were of particular interest .,我们预先指定，根据疾病的体积和早期多西他赛治疗的使用，恩杂鲁胺的作用特别令人感兴趣。,,[],[]
1979,the baseline characteristics of all the patients are summarized in Table 1 and detailed in the Supplementary Appendix .,表 1 总结了所有患者的基线特征，并在补充附录中进行了详细说明。,,[],[]
1980,overall SURVIVAL,总体生存,,[],[]
1981,"the first interim analysis of the primary end point occurred on February 28 , 2019 , after the occurrence of 235 deaths .",主要终点的第一次中期分析发生在 2019 年 2 月 28 日，当时发生了 235 例死亡事件。,,[],[]
1982,"on March 7 , 2019 , the independent data and safety monitoring committee recommended that the unblinded results be provided to the trial executive committee so that plans for definitive analyses could be implemented .",2019 年 3 月 7 日，独立数据和安全监察委员会建议将非盲化结果提供给试验执行委员会，以便实施最终分析计划。,,[],[]
1983,the observed P value of 0.0016 met the rejection boundary of 0.0031 for the null hypothesis that was specified for this interim analysis .,观察到的 P 值 0.0016 符合为该中期分析指定的原假设的拒绝边界 0.0031。,,[],[]
1984,"the results were unaffected by adjustments for geographical region , volume of disease , use of early docetaxel treatment , bone antiresorptive therapy , and coexisting conditions .",结果不受地理区域、疾病体积、早期多西紫杉醇治疗的使用、骨抗吸收治疗和合并症的调整的影响。,,[],[]
1985,the median survival time was not yet estimable in either trial group .,两个试验组的中位生存时间均无法估计。,,[],[]
1986,"after adjustment for multiple comparisons , P values for heterogeneity of the treatment effect of enzalutamide were 0.14 for volume of disease , 0.14 for early docetaxel treatment , and 0.06 for the use of bone antiresorptive therapy .",调整多重比较后，恩杂鲁胺治疗效果的异质性 P 值对于疾病体积为 0.14，对于早期多西他赛治疗为 0.14，对于骨抗吸收治疗的使用为 0.06。,,[],[]
1987,we anticipated that the smaller number of deaths would limit the reliability of subgroup analyses of overall survival .,我们预计较小的死亡人数会限制总生存期亚组分析的可靠性。,,[],[]
1988,subsequent ANTICANCER THERAPIES,随后的抗癌治疗,,[],[]
1989,treatment after progression was initiated at the discretion of the patients and their physicians .,进展后的治疗由患者及其医生决定。,,[],[]
1990,treatment DURATION,治疗持续时间,,[],[]
1991,discontinuation for reasons other than disease progression occurred in 68 of 563 patients ( 12 % ) and 105 of 558 patients ( 19 % ) in the respective groups .,各组 563 名患者中有 68 名 (12%) 和 558 名患者中有 105 名 (19%) 因疾病进展以外的原因停药。,,[],[]
1992,early docetaxel treatment was administered in 227 of 487 patients ( 47 % ) who subsequently had clinical progression and in 91 of 203 ( 45 % ) who died from prostate cancer .,487 名随后出现临床进展的患者中有 227 名 (47%) 接受了早期多西紫杉醇治疗，203 名死于前列腺癌的患者中有 91 名 (45%) 接受了早期多西紫杉醇治疗。,0.0,['who'],[]
1993,"the number of patients with febrile neutropenia was similar in the two treatment groups ( 37 with enzalutamide and 32 with standard care ) , and all but 2 of these events ( 67 of 69 ) occurred during early docetaxel treatment .",两个治疗组中出现发热性中性粒细胞减少症的患者人数相似（恩杂鲁胺组 37 人，标准治疗组 32 人），除 2 例（69 例中的 67 例）外，所有这些事件都发生在早期多西他赛治疗期间。,,[],[]
1994,seizures occurred more frequently in patients in the enzalutamide group ( 7 vs. 0 ) .,enzalutamide 组患者的癫痫发作更频繁（7 次对 0 次）。,,[],[]
1995,six patients discontinued enzalutamide because of seizure ; 1 discontinued enzalutamide because of clinical progression before the seizure event .,六名患者因癫痫发作而停用恩杂鲁胺； 1 因癫痫发作前的临床进展而停用恩杂鲁胺。,,[],[]
1996,"fatigue of any grade was more common with enzalutamide than with standard care ( 465 patients and 363 patients , respectively ) .",enzalutamide 组出现任何级别的疲劳比标准治疗组更常见（分别为 465 名患者和 363 名患者）。,,[],[]
1997,adverse events that occurred during the first 6 months among the patients who received early docetaxel treatment are shown in Table S8 in the Supplementary Appendix .,接受早期多西他赛治疗的患者在前 6 个月内发生的不良事件见补充附录表 S8。,0.0,['who'],[]
1998,the larger number of serious adverse events associated with enzalutamide was commensurate with the longer duration of trial treatment .,与恩杂鲁胺相关的大量严重不良事件与较长的试验治疗持续时间相称。,,[],[]
1999,"all the patients received testosterone suppression , plus the addition of docetaxel when appropriate .",所有患者均接受睾酮抑制，并在适当时加用多西紫杉醇。,,[],[]
2000,the control group in this trial was treated with standard antiandrogen therapy to provide a stringent comparator .,该试验中的对照组接受标准抗雄激素治疗以提供严格的比较。,,[],[]
2001,the frequency of early docetaxel treatment was similar in the two groups .,两组早期多西他赛治疗的频率相似。,,[],[]
2002,"thus , the observed benefits of early enzalutamide therapy are not explained by differences in access to or use of subsequent therapies .",因此，观察到的早期恩杂鲁胺治疗的益处不能用获得或使用后续治疗的差异来解释。,,[],[]
2003,"we found that adding early enzalutamide to testosterone suppression was associated with a higher frequency of toxic effects , especially peripheral neuropathy associated with the concomitant use of docetaxel .",我们发现，在睾酮抑制的基础上早期加入恩杂鲁胺与更高频率的毒性作用相关，尤其是与同时使用多西紫杉醇相关的周围神经病变。,,[],[]
2004,patients who were treated with enzalutamide reported more fatigue and more often discontinued therapy before disease progression .,接受恩杂鲁胺治疗的患者报告更容易疲劳，并且更常在疾病进展前停止治疗。,0.0,['who'],[]
2005,"seven patients ( 1 % ) in this group had seizures , a known potential side effect of enzalutamide .",该组中有 7 名患者 (1%) 出现癫痫发作，这是 enzalutamide 已知的潜在副作用。,,[],[]
2006,the effect of enzalutamide on overall survival appeared to be smaller in the subgroup with early docetaxel treatment .,在接受早期多西他赛治疗的亚组中，恩杂鲁胺对总生存期的影响似乎较小。,,[],[]
2007,"however , this trial was neither designed nor powered to reliably analyze the results in this subgroup .",然而，该试验既没有设计也没有动力可靠地分析该亚组的结果。,,[],[]
2008,our current data support the claim that early enzalutamide prolongs survival within 3 years in the entire trial population but provide limited support that it prolongs overall survival within 3 years in patients who received early docetaxel treatment .,我们目前的数据支持早期恩杂鲁胺可在整个试验人群中延长 3 年内生存期的说法，但对接受早期多西他赛治疗的患者在 3 年内延长总生存期提供的支持有限。,0.0,['who'],[]
2009,the main limitations of this trial are consequences of the detection of evidence of benefit at the first planned interim analysis .,该试验的主要局限性是在第一次计划的中期分析中检测获益证据的结果。,,[],[]
2010,this early analysis may have overestimated the eventual treatment benefit.20,这种早期分析可能高估了最终的治疗益处。 20,,[],[]
