,English,Chinese,Reference,BLEU,Dict Acc Exact Match,Terms,Exact Match Terms,Dict Acc Character Level
801,"serum iron , the more important component of the plasma iron content , can remain constant or increase even if the level of carrier protein increases .",血清铁是血浆铁含量中更重要的组成部分，即使载蛋白水平升高，血清铁水平也可能保持不变或增加。,"血清 铁是 血浆 铁 含量 中 更 重要 的 成分 , 即使 载体 蛋白 水平 增加 , 血清 铁 也 可 保持 不变 或 增加 .",0.5267353481664709,0.5555555555555556,"['component', 'carrier protein', 'plasma', 'content', 'serum', 'constant', 'increases', 'level', 'iron']","['plasma', 'content', 'serum', 'level', 'iron']",0.8685185185185185
802,"in this trial and in the phase 2 studies of roxadustat , 25 transferrin levels increased in patients receiving roxadustat but not in those receiving placebo .",在这项试验和罗达司特的二期研究中，接受罗达司特治疗的患者转铁蛋白水平增加，而接受安慰剂治疗的患者转铁蛋白水平没有显著变化。,"在 本 试验 和 罗沙 司 他 2 期 研究 中 25 , 接受 罗沙 司 他 治疗 的 患者 转铁蛋白 水平 增加 , 而 接受 安慰剂 的 患者 则 未 增加 .",0.3142550965539674,0.5,"['placebo', 'transferrin', 'phase', '2', 'trial', 'roxadustat']","['placebo', 'transferrin', 'phase']",0.6904761904761904
803,this increase is probably a direct effect of the stabilization in the HIF level by roxadustat .,这一增加可能是罗达斯塔特调节血红蛋白水平的直接效果。,上述 增加 很 可能 是 罗沙 司 他 稳定 HIF 水平 所 产生 的 直接 效应 .,0.12858375524959553,0.5,"['stabilization', 'effect', 'level', 'increase', 'direct', 'roxadustat']","['effect', 'level', 'direct']",0.7083333333333334
804,serum hepcidin levels were reduced in the patients who received roxadustat .,病人在接受瑞达斯特治疗后，血清肝铁蛋白水平下降。,接受 罗沙 司 他 治疗 的 患者 血清 铁调素 水平 降低 .,0.11369951804975036,0.5,"['serum', 'roxadustat']",['serum'],0.5
805,maintenance of total serum iron levels permits adequate iron delivery and avoidance of functional iron deficiency .,维持血清总铁水平可以保证充足的铁输送并避免功能性铁缺乏。,"维持 血清 总铁 水平 有助于 达到 充分 的 铁 转运 , 避免 功能性 缺铁 .",0.2857771745115915,0.375,"['iron deficiency', 'functional', 'total', 'delivery', 'serum', 'adequate', 'avoidance', 'maintenance']","['iron deficiency', 'serum', 'maintenance']",0.8333333333333334
806,this factor may indicate the need to reconsider the threshold of iron measures below which patients are considered to have iron depletion in order to determine which level will be most useful if HIF prolyl hydroxylase inhibitors become clinically available in the future .,这个因素可能表明需要重新考虑铁措施的阈值，低于该阈值的患者被认为患有铁耗竭，以便确定未来如果HIF丙二醛水解酶抑制剂获得临床应用时将会最有用的水平。,"这一 因素 可能 表明 , 我们 需要 重新考虑 将 患者 视为 铁 减少 的 铁 测定 值 阈值 , 以便 在 未来 HIF 脯氨 酰 羟化酶 抑制剂 应用 于 临床 的 情况 下 , 确定 最 有用 的 铁 水平 .",0.1884288502328555,0.5,"['depletion', 'threshold', 'prolyl', 'need', 'factor', 'hydroxylase', 'indicate', 'available', 'level', 'will', 'iron', 'in order to', 'become', 'determine']","['depletion', 'threshold', 'need', 'factor', 'level', 'iron', 'in order to']",0.5952380952380951
807,"in our trial , total cholesterol levels decreased by 23 % during the initial 8 weeks of roxadustat therapy .",在我们的试验中，总胆固醇水平在罗沙达斯特疗法的最初8周内下降了23％。,"在 本 试验 中 , 在 罗沙 司 他 治疗 的 最初 8 周 期间 , 总 胆固醇 水平 下降 了 23% .",0.2460316149681547,0.5,"['cholesterol', 'total', 'therapy', 'initial', 'trial', 'roxadustat']","['cholesterol', 'therapy', 'initial']",0.8333333333333334
808,"among patients with chronic kidney disease , a high total cholesterol level is a major risk factor for cardiovascular disease.33",在患有慢性肾脏疾病的患者中，高总胆固醇水平是心血管疾病的主要风险因素。33,"在 慢性 肾脏病 患者 中 , 总 胆固醇 水平 高是 心血管 疾病 的 主要 危险 因素 33 .",0.2805904368564241,0.8,"['cholesterol', 'kidney', 'disease', 'cardiovascular', 'total', 'major', 'chronic', 'risk factor', 'level', 'high']","['cholesterol', 'kidney', 'disease', 'cardiovascular', 'chronic', 'risk factor', 'level', 'high']",0.9333333333333332
809,there is evidence that statins reduce the risk of cardiovascular disease among patients with chronic kidney disease who are not undergoing dialysis.34,有证据表明，在未接受透析治疗的慢性肾脏病患者中，他们的心血管疾病风险显著降低。34,"有 证据 表明 , 在 未 接受 透析 的 慢性 肾脏病 患者 中 , 他 汀 类药物 可 降低 心血管 疾病 的 风险 34 .",0.4023782164401894,0.8571428571428571,"['kidney', 'reduce', 'statins', 'cardiovascular disease', 'chronic', 'risk', 'evidence']","['kidney', 'reduce', 'cardiovascular disease', 'chronic', 'risk', 'evidence']",0.9047619047619049
810,the frequencies of hyperkalemia and metabolic acidosis that were reported as adverse events were higher in the roxadustat group than in the placebo group .,在统计为不良事件的高血钾和代谢性酸osis的发生率方面，roxadustat组比安慰剂组高。,罗沙 司 他 组中 被 报告 为 不良 事件 的 高钾血症 和 代谢性 酸中毒 的 发生率 高于 安慰剂 组 .,0.23787363727108005,0.3333333333333333,"['group', 'placebo', 'adverse', 'hyperkalemia', 'roxadustat', 'metabolic acidosis']","['group', 'placebo']",0.6666666666666666
811,the Kidney Disease Improving Global Outcomes ( KDIGO ) guidelines suggest that patients with chronic kidney disease who have a serum bicarbonate level of less than 22 mmol per liter ( associated with metabolic acidosis ) should begin oral bicarbonate supplementation to maintain a serum bicarbonate level within the normal range.35,根据《肾脏病全球结局改善》(KDIGO)指南，患有慢性肾脏病并且血清碳酸盐水平低于每升22摩尔的患者应该开始服用碳酸氢盐补充剂以保持血清碳酸盐水平在正常范围内。35,"改善 全球 肾脏病 预后 组织 ( Kidney Disease Improving Global Outcomes , KDIGO ) 指南 建议 , 血清 碳酸氢盐 水平 低于 22 mmol / L ( 与 代谢性 酸中毒 相关 ) 的 慢性 肾脏病 患者 应 开始 口服 碳酸氢盐 补充剂 , 从而 将 血清 碳酸氢盐 水平 维持 在 正常 范围 内 35 .",0.17045276331354095,0.6,"['kidney', 'disease', 'liter', 'global', 'bicarbonate', 'oral', 'maintain', 'normal', 'serum', 'associated', 'chronic', 'level', 'suggest', 'metabolic acidosis', 'begin']","['kidney', 'disease', 'liter', 'global', 'bicarbonate', 'serum', 'chronic', 'level', 'begin']",0.7444444444444444
812,"in a similar study involving patients with chronic kidney disease receiving dialysis , hyperkalemia was reported as an adverse event more often in patients treated with roxadustat than in those treated with epoetin alfa.36",在一项类似的研究中，涉及到接受透析治疗的慢性肾脏病患者，高钾血症作为不良事件在使用罗沙得治疗的患者中更常见。36,"一项 纳入 接受 透析 的 慢性 肾脏病 患者 的 类似 研究 表明 , 罗沙 司 他 组中 被 报告 为 不良 事件 的 高钾血症 的 发生率 高于 阿法 依泊 汀 组 36 .",0.20253686940208326,0.6666666666666666,"['dialysis', 'kidney', 'disease', 'study', 'chronic', 'hyperkalemia', 'adverse event', 'roxadustat', 'similar']","['dialysis', 'kidney', 'disease', 'chronic', 'hyperkalemia', 'adverse event']",0.7962962962962963
813,"it should be noted that our findings are limited by the small sample size and short trial duration relative to the ongoing large , international , phase 3 studies ( ClinicalTrials.gov numbers , NCT01750190 , NCT02052310 , and NCT02273726 ) .",应当指出，我们的研究受到了样本规模小和试验时间短相对于正在进行的大型国际3期研究（ ClinicalTrials.gov 编号，NCT01750190，NCT02052310，NCT02273726）的限制。,"需要 指出 的 是 , 与 正在 进行 的 大型 国际性 3 期 研究 ( ClinicalTrials . org 注册号 为 NCT01750190 , NCT02052310 和 NCT02273726 ) 相比 , 我们 的 观察 结果 受到 样本量 小 和 试验 持续时间 短 的 限制 .",0.22987927853296503,0.1111111111111111,"['phase', 'short', 'relative', 'large', 'trial', '3', 'sample size', 'duration', 'limited']",['phase'],0.6754850088183422
814,additional data are needed regarding the effectiveness and safety of roxadustat as compared with standard therapy ( epoetin alfa ) for the treatment of anemia in patients undergoing dialysis .,需要更多关于罗莎达斯特与标准治疗（红细胞生成素）相比治疗肾脏透析患者贫血的有效性和安全性方面的数据。,"关于 与 标准 治疗 ( 阿法 依伯汀 ) 相比 , 罗沙 司 他 治疗 透析 患者 贫血 的 疗效 和 安全性 , 我们 需要 更 多 数据 .",0.2751296156296353,0.75,"['anemia', 'safety', 'dialysis', 'standard', 'effectiveness', 'data', 'therapy', 'regarding', 'treatment', 'additional', 'roxadustat', 'epoetin alfa']","['anemia', 'safety', 'dialysis', 'standard', 'effectiveness', 'data', 'therapy', 'regarding', 'treatment']",0.7986111111111112
815,parenteral iron was withheld except as rescue therapy .,除了作为救治疗法，外加剂的铁被扣留了。,"除 作为 挽救 治疗 之外 , 胃肠 外 补铁 暂停 .",0.08920683787833585,0.5,"['parenteral', 'therapy', 'iron', 'rescue']","['therapy', 'iron']",0.625
816,the primary end point was the mean change in hemoglobin level from baseline to the average level during weeks 23 through 27 .,主要终点是血红蛋白水平的基线到第23周至第27周平均水平的平均变化。,主要 终点 是 第 23 ~ 27 周 的 平均 血红蛋白 水平 相对 于 基线 的 平均 变化 .,0.291997302191321,0.625,"['mean', 'baseline', 'hemoglobin level', 'primary', 'average level', 'end', 'point', 'change']","['mean', 'baseline', 'average level', 'point', 'change']",0.875
817,patients in each group had doses adjusted to reach a hemoglobin level of 10.0 to 12.0 g per deciliter .,每组患者的剂量调整以达到每分升血红蛋白水平为10.0至12.0克。,我们 将 每组 患者 的 剂量 调整 至 血红蛋白 水平 达到 10.0 ~ 12.0 g / dL .,0.34249612103258403,0.25,"['group', 'deciliter', 'hemoglobin level', 'reach']",['group'],0.525
818,safety was assessed by analysis of adverse events and clinical laboratory values .,安全性通过不良事件和临床实验室值的分析来评估。,安全性 是 通过 分析 不良 事件 和 临床 实验室 数值 的 方式 评估 .,0.40160627600466015,0.5714285714285714,"['safety', 'analysis', 'adverse', 'clinical', 'laboratory', 'values', 'assessed']","['safety', 'analysis', 'clinical', 'laboratory']",0.7261904761904763
819,the mean baseline hemoglobin level was 10.4 g per deciliter .,平均基线血红蛋白水平为10.4克/分升。,平均 基线 血红蛋白 水平 为 10.4 g / dL .,0.6279799255391388,0.5,"['mean', 'baseline', 'deciliter', 'hemoglobin level']","['mean', 'baseline']",0.775
820,"as compared with epoetin alfa , roxadustat increased the transferrin level ( difference , 0.43 g per liter ; 95 % CI , 0.32 to 0.53 ) , maintained the serum iron level ( difference , 25 μg per deciliter ; 95 % CI , 17 to 33 ) , and attenuated decreases in the transferrin saturation ( difference , 4.2 percentage points ; 95 % CI , 1.5 to 6.9 ) .",相較於羅西亞鐵葡萄糖胺，羅沙度明能夠增加轉鐵蛋白的水平（差異，0.43克/公升；95%信賴區間，0.32~0.53），維持血清鐵的水平（差異，25微克/公升；95%信賴區間，17~33），並且緩解轉鐵蛋白飽和度的下降（差異，4.2個百分點；95%信賴區間，1.5~6.9）。,"与 阿法 依伯汀 相比 , 罗沙 司 他 升高 了 运铁蛋白 水平 ( 差异 , 0.43 g / L ; 95% CI , 0.32 ~ 0.53 ) , 维持 了 血清 铁 水平 ( 差异 , 25 μ g / L ; 95% CI , 17 ~ 33 ) , 并且 减小 了 运铁蛋白 饱和度 的 降幅 ( 差异 , 4.2 个 百分点 ; 95% CI , 1.5 ~ 6.9 ) .",0.13419752238578933,0.18181818181818182,"['percentage', 'transferrin', 'deciliter', 'difference', 'serum', 'saturation', 'level', 'roxadustat', 'epoetin alfa', 'iron', 'CI']","['serum', 'level']",0.509090909090909
821,"roxadustat was associated with a mean reduction in hepcidin of 30.2 ng per milliliter ( 95 % CI , − 64.8 to − 13.6 ) , as compared with 2.3 ng per milliliter ( 95 % CI , − 51.6 to 6.2 ) in the epoetin alfa group .","Roxadustat was associated with a mean reduction in hepcidin of 30.2 ng per milliliter (95% CI, -64.8 to -13.6), as compared with 2.3 ng per milliliter (95% CI, -51.6 to 6.2) in the epoetin alfa group.","罗沙 司 他 组 的 铁 调素 平均 降幅 为 30.2 ng / mL ( 95% CI , - 64.8 ~ - 13.6 ) , 而 阿法 依伯汀 组为 2.3 ng / mL ( 95% CI , - 51.6 ~ 6.2 ) .",0.3608597884160672,0.0,"['group', 'mean', 'reduction', 'associated', 'roxadustat', 'epoetin alfa', 'CI']",[],0.1142857142857143
822,"hyperkalemia and upper respiratory infection occurred at a higher frequency in the roxadustat group , and hypertension occurred at a higher frequency in the epoetin alfa group .",高钾血症和上呼吸道感染在罗沙度他组中发生的频率更高，而高血压在红细胞生成素组中发生的频率更高。,"罗沙 司 他 组 的 高钾血症 和 上呼吸道 感染 发生率 较 高 , 而 阿法 依伯汀组 的 高血压 发生率 较 高 .",0.19874100268962586,0.5555555555555556,"['infection', 'group', 'frequency', 'hypertension', 'upper', 'respiratory', 'hyperkalemia', 'roxadustat', 'epoetin alfa']","['infection', 'group', 'frequency', 'hypertension', 'hyperkalemia']",0.75
823,"in China , 120 million persons have chronic kidney disease , a prevalence that is projected to increase.1,2","在中国，有1.2亿人患有慢性肾病，预计这一比例将会上升。1,2","中国 有 1.2 亿人患 慢性 肾脏病 , 且 这 一 患病率 预计 还会 上升 1 , 2 .",0.19297448232441244,0.6666666666666666,"['kidney', 'disease', 'prevalence', 'china', 'chronic', 'million']","['kidney', 'disease', 'china', 'chronic']",0.6875
824,only half the patients undergoing dialysis in China reach a hemoglobin level of 10.0 g per deciliter or greater using recombinant erythropoietin therapy .,只有一半的中国血液透析患者使用重组人血液素治疗达到10.0克/分升以上的血红蛋白水平。,"在 使用 重组 红细胞 生成素 治疗 的 中国 透析 患者 中 , 仅 有 一半 的 血红蛋白 水平 ≥ 10.0 g / dL .",0.21073498839841326,0.4444444444444444,"['dialysis', 'erythropoietin', 'recombinant', 'half', 'deciliter', 'therapy', 'hemoglobin level', 'china', 'reach']","['dialysis', 'half', 'therapy', 'china']",0.7796296296296297
825,"this apparent undertreatment may result from the cost of the medication , hyporesponsiveness due to inflammation , or iron depletion.12",这种明显的欠治疗可能是由药物的成本、由于炎症引起的减少反应或铁质流失12所致。,"患者 明显 未 得到 充分 治疗 的 原因 可能 是 药物 费用 , 炎症 导致 应答 不足 或 铁 缺乏 12 .",0.13232449111430652,0.5,"['inflammation', 'medication', 'result', 'cost', 'due', 'iron']","['inflammation', 'cost', 'iron']",0.75
826,"the kidneys of patients with kidney disease retain the ability to produce erythropoietin.13,14","病人肾脏疾病仍然具有产生红细胞刺激素的能力。13,14","肾脏病 患者 的 肾脏 仍 保留 生成 红细胞 生成素 的 能力 13 , 14 .",0.20553893205925933,0.75,"['kidney', 'disease', 'produce', 'ability']","['kidney', 'disease', 'ability']",0.875
827,"the protocol , available with the full text of this article at NEJM.org , was approved by regulatory authorities and ethics committees , and the trial was conducted in accordance with local regulatory and ethics requirements .",该协议可在NEJM.org上找到，经过监管机构和伦理委员会批准，并按照当地监管和伦理要求进行。,"试验 方案 ( 与 本文 全文 可 在 NEJM . org 获取 ) 经过 监管 机构 和 伦理 委员会 批准 , 试验 是 按照 当地 法规 和 伦理学 要求 开展 .",0.39848908566022634,0.2222222222222222,"['protocol', 'article', 'ethics', 'local', 'available', 'trial', 'text', 'committees', 'full']","['protocol', 'committees']",0.39490740740740743
828,the trial was designed by the first two authors and the sponsor ( FibroGen ) .,本试验由第一作者和第二作者设计，并由赞助商（FibroGen）提供资助。,本 试验 由前 两名 作者 和 申办 方 ( 珐博进 ) 设计 .,0.13357600868469222,0.25,"['sponsor', 'trial', 'first', 'two']",['first'],0.4583333333333333
829,the sponsor provided financial support and was responsible for data collection and analysis .,赞助商提供资金支持，负责数据收集和分析。,"申办 方 提供 了 资金 支持 , 并 负责 数据 收集 分析 .",0.2211907381464527,0.75,"['support', 'analysis', 'sponsor', 'data collection']","['support', 'analysis', 'data collection']",0.75
830,all the authors had full access to the trial data and analyses and contributed to data analysis and interpretation and to the conduct of the trial .,所有作者都可以获得完整的实验数据和分析，并且参与了数据分析和解释以及实验的进行。,"所有 作者 均 可 查看 全部 试验 数据 和 分析 , 并 参与 了 数据分析 和 解读 以及 试验 实施 .",0.2527319885641614,0.5714285714285714,"['data', 'analysis', 'access', 'interpretation', 'trial', 'conduct', 'full']","['data', 'analysis', 'interpretation', 'full']",0.6428571428571429
831,an author who is an employee of the sponsor wrote the first draft of the manuscript .,一位撰写人员也是赞助商的雇员撰写了稿件的第一稿。,撰写 本文 初稿 的 作者 是 申办 方 的 员工 .,0.11058322248539042,0.3333333333333333,"['author', 'sponsor', 'manuscript', 'employee', 'first', 'draft']","['employee', 'first']",0.4166666666666667
832,"a list of inclusion and exclusion criteria is provided in Table S1 in the Supplementary Appendix , available at NEJM.org .",表S1提供了包含和排除的标准列表，可在NEJM.org上找到。,"纳入 和 排除 标准 的 列表 见 补充 附录 表 S1 , 补充 附录 可 在 NEJM . org 获取 .",0.3145079484035986,0.25,"['appendix', 'table', 'inclusion', 'supplementary', 'exclusion', 'available', 'list', 'S1']","['table', 'inclusion']",0.4635416666666667
833,patients who had been randomly assigned to receive epoetin alfa continued their prerandomization doses .,被隨機分配接受白內障原素alfa的病人繼續接受他們事先隨機分配的劑量。,被 随机 分配 到 阿法 依伯汀组 的 患者 以 随机 分组 前 的 剂量 继续 使用 阿法 依伯汀 .,0.09769817565370593,0.0,['epoetin alfa'],[],0.0
834,both epoetin alfa and roxadustat were supplied by the sponsor .,赛乐达和罗沙德斯塔特都是由赞助商提供的。,阿法 依伯汀 和 罗沙 司 他 均 由 申办 方 提供 .,0.14434981300872507,0.0,"['sponsor', 'roxadustat', 'epoetin alfa']",[],0.16666666666666666
835,doses were adjusted so that the patient would have a hemoglobin level of 10.0 to 12.0 g per deciliter ( Table S2 in the Supplementary Appendix ) .,根据血红蛋白水平调整剂量，使患者的血红蛋白水平在 10.0 至 12.0 g/dl之间（见补充附件 S2 表）。,"我们 对 药物 剂量 进行 调整 , 使 患者 血红蛋白 水平 为 10.0 ~ 12.0 g / dL ( 补充 附录 表 S2 ) .",0.18184658385975816,0.42857142857142855,"['appendix', 'table', 'deciliter', 'supplementary', 'hemoglobin level', 'patient', 'S2']","['appendix', 'table', 'patient']",0.7000000000000001
836,the use of oral iron therapy was allowed ; intravenous iron therapy was prohibited except as rescue therapy .,口服铁疗法可以使用；静脉注射铁疗法除救治外均为禁止。,"本 试验 允许 患者 口服 铁剂 治疗 ; 除 作为 挽救 治疗 之外 , 禁止 采用 静脉 补铁 治疗 .",0.07308413969510785,0.4,"['oral', 'therapy', 'intravenous', 'iron', 'rescue']","['therapy', 'iron']",0.4275862068965518
837,the primary efficacy end point was the mean change in the hemoglobin level from baseline to the average level during weeks 23 through 27 .,主要疗效指标是血红蛋白水平从基线到第23周至第27周平均水平的变化。,主要 疗效 终点 是 第 23 ~ 27 周 的 血红蛋白 平均水平 相对 于 基线 的 平均 变化 .,0.19241471904640292,0.4444444444444444,"['mean', 'baseline', 'hemoglobin level', 'primary', 'efficacy', 'average level', 'end', 'point', 'change']","['mean', 'baseline', 'average level', 'change']",0.6666666666666666
838,the baseline hemoglobin level was defined as the mean of the last three hemoglobin levels before the first dose of a trial drug .,在试验药物首次剂量前的最后三个血红蛋白水平的平均数被定义为基线血红蛋白水平。,基线 血红蛋白 水平 的 定义 为 试验 药物 首次 给 药前 测定 的 最后 3 个 血红蛋白 水平 的 平均值 .,0.2879858561724663,0.4444444444444444,"['defined', 'mean', 'baseline', 'hemoglobin level', 'trial', 'drug', 'dose', 'three', 'first']","['mean', 'baseline', 'drug', 'dose']",0.6851851851851851
839,"in order for the trial to show the noninferiority of roxadustat to epoetin alfa , the lower boundary of the 95 % confidence interval for the treatment difference in the change in hemoglobin level had to be greater than or equal to − 1.0 g per deciliter .",为了显示罗沙达斯特与腺苷酸铁盐治疗差异不显著性，95％置信区间下界必须大于或等于-1.0 g/dL。,"本 试验 如果 要 证明 罗沙 司 他 与 阿法 依伯汀 相比 具有 非劣 效性 , 则 对于 血红蛋白 水平 所 发生 的 变化 , 治疗 组间 差异 的 95% CI 下限 必须 ≥ - 1.0 g / dL .",0.14646493139831504,0.3076923076923077,"['boundary', 'order', 'deciliter', 'difference', 'lower', 'hemoglobin level', 'treatment', 'trial', 'confidence interval', 'change', 'equal', 'roxadustat', 'epoetin alfa']","['difference', 'treatment', 'confidence interval', 'equal']",0.4520146520146521
840,"sensitivity analyses with analysis of covariance ( ANCOVA ) were performed in which missing hemoglobin values were imputed with the use of the Markov chain Monte Carlo method , 28,29 which assumes multivariate normal distribution of hemoglobin values , to create a data set of observed plus imputed data .","通过协方差分析（ANCOVA）进行灵敏度分析，使用马尔可夫链蒙特卡罗方法对缺失的血红蛋白值进行插补，28,29假设血红蛋白值具有多元正态分布，以创建观察到的加上插补数据的数据集。","本 试验 利用 协方差 分析 ( ANCOVA ) 方法 进行 了 敏感性 分析 , 在 敏感性 分析 中 , 利用 马尔可夫 链 ( Markov chain ) 蒙特卡罗 法 ( Monte Carlo method ) 28 , 29 ( 蒙特卡罗 法 假设 血红蛋白 值 呈 多元 正态分布 ) 对 缺失 血红蛋白 值 进行 了 填补 , 以 构建 观测 数据 + 填补 数据 的 数据 集 .",0.16545416942576602,0.6363636363636364,"['hemoglobin', 'plus', 'values', 'monte carlo method', 'multivariate normal distribution', 'sensitivity', 'analysis of covariance', 'missing', 'create', 'data set', 'markov chain']","['hemoglobin', 'plus', 'sensitivity', 'missing', 'create', 'data set', 'markov chain']",0.8974025974025973
841,"the number of patients , proportion of patients with a response , and treatment differences were averaged from the multiple imputations .",平均了患者人数、有反应患者的比例和治疗差异。,"通过 多重 填补 法 计算 了 患者 数量 , 有 应答 的 患者 比例 和 治疗 差异 的 平均值 .",0.2050775854771346,0.8,"['proportion', 'multiple', 'treatment', 'number', 'response']","['proportion', 'treatment', 'number', 'response']",0.9333333333333332
842,"since the analyses of secondary end points were not adjusted for multiple comparisons , we report point estimates and 95 % confidence intervals without P values .",由于对次要终点的分析未经过多重比较调整，我们在没有P值的情况下报告点估计值和95%的置信区间。,"由于 未 对 次要 终点 分析 进行 多重 比较 校正 , 因此 我们 报告 了 点 估计值 和 95% CI , 但 未 报告 P 值 .",0.2551981740913159,0.2222222222222222,"['report', 'multiple', 'end points', 'secondary', 'values', 'confidence', 'P', 'without', 'intervals']","['report', 'end points']",0.4907407407407407
843,"the 95 % confidence intervals have not been adjusted for multiple comparisons , and inference drawn from them may not be reproducible .",95%的置信区间未经多重比较调整，从中得出的推论可能无法重现。,"未 对 95% CI 进行 多重 比较 校正 , 因此 从 95% CI 得出 的 推论 可能 无法 重复 .",0.27560257143045314,0.4,"['multiple', 'inference', 'confidence', 'have not', 'intervals']","['inference', 'have not']",0.7666666666666666
844,"safety was monitored by assessment of adverse events and serious adverse events during treatment for 28 days after the discontinuation of trial drug , by review of clinical laboratory values , and by physical examinations .",安全性通过对停止使用试验药物后28天治疗期间的不良事件和严重不良事件的评估、对临床实验室值的审查和体检来监测。,"本 试验 通过 以下 方式 监测 安全性 : 评估 治疗 期间 ( 截至 试验 药物 停药 后 28 日 ) 的 不良 事件 和 严重 不良 事件 , 评估 临床 实验室 数值 , 以及 体格检查 .",0.30962124082642367,0.5384615384615384,"['safety', 'review', 'physical', 'adverse', 'assessment', 'treatment', 'clinical', 'examinations', 'trial', 'laboratory', 'values', 'drug', 'serious']","['safety', 'review', 'assessment', 'treatment', 'clinical', 'laboratory', 'drug']",0.6987179487179487
845,the number and proportion of patients who received rescue therapy during trial treatment and the time to rescue therapy from the first dose during treatment were also reported .,在試驗治療期間，接受救助療法的患者數量及其比例以及從首劑開始治療到救助療法的時間也均有報告。,"还 报告 了 试验 治疗 期间 接受 挽救 治疗 的 患者 数量 和 比例 , 以及 从 首次 给 药 至 治疗 期间 接受 挽救 治疗 的 时间 .",0.10522739691429876,0.1111111111111111,"['proportion', 'time', 'therapy', 'treatment', 'number', 'trial', 'dose', 'rescue', 'first']",['proportion'],0.3796296296296296
846,baseline CHARACTERISTICS OF THE PATIENTS,基线特征,患者 基线 特征,0.2643854822896133,1.0,['baseline'],['baseline'],1.0
847,a total of 48 patients ( 42 in the roxadustat group and 6 in the epoetin alfa group ) discontinued the assigned medication .,总共有48名病人（42名在roxadustat组和6名在epoetin alfa组）停止了指定的药物治疗。,"共有 48 例 患者 ( 罗沙 司 他 组 42 例 , 阿法 依伯汀组 6 例 ) 将 分配 的 药物 停药 .",0.11419234816976837,0.2,"['group', 'total', 'medication', 'roxadustat', 'epoetin alfa']",['group'],0.5333333333333333
848,the baseline characteristics of the patients were similar in the two groups ( Table 1 ) .,表1中患者的基线特征在两组中相似。,两组 患者 基线 特征 相似 ( 表 1 ) .,0.19495026229592163,0.8333333333333334,"['table', 'baseline', '1', 'characteristics', 'two', 'similar']","['table', 'baseline', '1', 'characteristics', 'two']",1.0
849,"overall , the mean hemoglobin level of the patients was 10.4 g per deciliter , and the mean dose of epoetin alfa was approximately 7500 units per week .",总的来说，病人的平均血红蛋白水平为10.4克/分升，平均注射肽红素alfa的剂量为每周约7500单位。,"总体而言 , 患者 平均 血红蛋白 水平 为 10.4 g / dL , 而 阿法 依伯汀 的 平均 剂量 约 为 7 , 500 单位 / 周 .",0.25307855810406304,0.42857142857142855,"['mean', 'deciliter', 'hemoglobin level', 'week', 'epoetin alfa', 'dose', 'approximately']","['mean', 'week', 'dose']",0.6214285714285713
850,hemoglobin LEVELS,血红蛋白水平,血红蛋白 水平,0.4358979683151974,1.0,['hemoglobin'],['hemoglobin'],1.0
851,"the percentage of patients with a mean hemoglobin level of at least 10.0 g per deciliter was 87.0 % in the roxadustat group ( 178 patients ) and 88.5 % in the epoetin alfa group ( 88 patients ) in weeks 23 through 27 ( treatment difference , − 0.1 percentage point ; 95 % CI , − 8.6 to 8.5 ) .",在第23周至第27周，腺苷酸去氧核酸转铁蛋白治疗组(178例患者)中，血红蛋白水平均至少为10.0 g/dL的患者所占比例为87.0%，而在腺苷酸去氧核酸转铁蛋白治疗组(88例患者)中，这一比例为88.5%。治疗差异为-0.1个百分点(95% CI，-8.6至8.5)。,"在 罗沙 司 他 组 和 阿法 依伯汀 组中 , 第 23 ~ 27 周 的 平均 血红蛋白 水平 ≥ 10.0 g / dL 的 患者 百分比 分别 为 87.0% ( 178 例 患者 ) 和 88.5% ( 88 例 患者 ) ( 治疗 差异 , - 0.1 个 百分点 ; 95% CI , - 8.6 ~ 8.5 ) .",0.31541933324622756,0.45454545454545453,"['group', 'percentage', 'mean', 'deciliter', 'difference', 'hemoglobin level', 'treatment', 'point', 'roxadustat', 'epoetin alfa', 'CI']","['group', 'mean', 'difference', 'treatment', 'point']",0.6393939393939394
852,"the treatment difference in the change in hemoglobin level was similar according to the ANCOVA multiple imputations ( increase in hemoglobin level , 0.7 ± 1.1 g per deciliter in the roxadustat group and 0.5 ± 1.0 g per deciliter in the epoetin alfa group ) .","According to the ANCOVA multiple imputations, the treatment difference in the change in hemoglobin level was similar (increase in hemoglobin level, 0.7 ± 1.1 g per deciliter in the roxadustat group and 0.5 ± 1.0 g per deciliter in the epoetin alfa group).","在 根据 ANCOVA 多重 填补 进行 的 分析 中 , 血红蛋白 水平 所 发生变化 的 治疗 差异 相似 ( 罗沙 司 他 组 和 阿法 依伯汀组 的 血红蛋白 水平 增幅 分别 为 0.7 ± 1.1 g / dL 和 0.5 ± 1.0 g / dL ) .",0.18516426964022992,0.0,"['group', 'deciliter', 'multiple', 'difference', 'hemoglobin level', 'treatment', 'change', 'increase', 'roxadustat', 'epoetin alfa', 'similar']",[],0.2496052966641202
